Issue ID,Project ID,Classification,Screenshot,Urgency,Input Date,Deadline Theor,Deadline Real,Employee ID,Device ,Browser,Page,Contact ID,Request,Iteraciones,Iteraciones 30 dias,Not addressing historico
IPC40306,PC403,Copy issues,1,,2014-05-16,,2014-05-19,E1,Desktop,Safari,True,COC401,Please update to reflect our new tone the Testimonials section intro — aim for clarity over cleverness.,3.0,45,0
IPC403060,PC403,Copy issues,0,,2014-04-19,,2014-04-22,E1,Tablet,Chrome,True,COC401,Please align better with our brand voice in the homepage hero title — the current version feels too generic.,4.0,22,0
IPC403061,PC403,Request change,0,,2014-10-05,,2014-10-06,E2,Tablet,Mozilla,True,COC401,"We'd like to change the menu order on tablet, as we think it now fits better with our narrative.",8.0,47,1
IPC403062,PC403,Design issues,0,,2014-04-30,,2014-05-03,E2,Desktop,Safari,True,COC401,The headline alignment [362] looks outdated compared to competitors.,4.0,28,0
IPC403063,PC403,Copy issues,0,,2014-03-16,,2014-03-17,E1,Tablet,Safari,True,COC401,Please remove buzzwords from the newsletter signup copy — aim for clarity over cleverness.,4.0,44,0
IPC403064,PC403,Copy issues,0,,2014-04-28,,2014-05-01,E1,Desktop,Chrome,True,COC401,"Please change wording in the value proposition in the banner — let's remove the term 'innovative', it's overused.",4.0,28,0
IPC403065,PC403,Design issues,0,,2014-10-18,,2014-10-21,E2,Desktop,Chrome,True,COC401,The contrast levels in the hero section doesn't clearly highlight key messages.,4.0,53,1
IPC403066,PC403,Copy issues,0,,2014-02-23,,2014-02-24,E1,Desktop,Mozilla,True,COC401,"Please align better with our brand voice in the footer legal copy — let's remove the term 'innovative', it's overused.",2.0,37,0
IPC403067,PC403,Copy issues,0,,2014-01-18,,2014-01-21,E1,Desktop,Chrome,True,COC401,Please remove buzzwords from the SEO meta description — mobile users are dropping off early on this section.,4.0,24,0
IPC403068,PC403,Copy issues,0,,2014-07-06,,2014-07-07,E1,Mobile,Edge,True,COC401,Please optimize for SEO the tagline in the hero section — mobile users are dropping off early on this section.,4.0,47,1
IPC403069,PC403,Copy issues,0,,2014-08-22,,2014-08-24,E1,Mobile,Mozilla,True,COC401,Please change wording in the main navigation labels — it currently duplicates info from another section.,3.0,31,1
IPC40307,PC403,Request change,0,,2014-07-14,,2014-07-15,E2,Tablet,Safari,True,COC401,"We'd like to change the order of the sections on the homepage, based on updated performance data.",8.0,48,1
IPC403070,PC403,Design issues,0,,2014-02-02,,2014-02-05,E2,Desktop,Mozilla,True,COC401,The typographic treatment of headers [990] pushes the main CTA too far down the page.,5.0,56,0
IPC403071,PC403,Copy issues,0,,2014-07-14,,2014-07-17,E1,Mobile,Safari,True,COC401,Please revise the About section intro — the tone should feel more confident and less promotional.,3.0,48,1
IPC403072,PC403,Design issues,0,,2014-07-06,,2014-07-07,E2,Desktop,Chrome,True,COC401,The design of the lead capture form feels too heavy visually.,6.0,47,1
IPC403073,PC403,Copy issues,0,,2014-03-05,,2014-03-06,E1,Desktop,Chrome,True,COC401,Please emphasize benefits over features the ‘Contact Us’ headline — aim for clarity over cleverness.,6.0,41,0
IPC403074,PC403,Not addressing,0,,2014-12-06,,2014-12-08,E4,Desktop,Chrome,True,COC401,Let’s reintroduce the old version of the homepage from 2022.,0.0,33,2
IPC403075,PC403,Copy issues,1,,2014-10-17,,2014-10-20,E1,Tablet,Mozilla,True,COC401,Please make shorter for mobile the Testimonials section intro — align this with what we say in the sales deck.,2.0,49,1
IPC403076,PC403,Copy issues,0,,2014-05-04,,2014-05-06,E1,Desktop,Safari,True,COC401,Please emphasize benefits over features the ‘Contact Us’ headline — it currently duplicates info from another section.,4.0,32,0
IPC403077,PC403,Design issues,0,,2014-05-05,,2014-05-08,E2,Mobile,Edge,True,COC401,The icon usage in contact section fails to direct the user’s attention properly.,5.0,37,0
IPC403078,PC403,Copy issues,0,,2014-09-28,,2014-09-30,E1,Desktop,Edge,True,COC401,Please rewrite for clarity the ‘Contact Us’ headline — we're pivoting tone to be more conversational.,3.0,37,1
IPC403079,PC403,Bug fix,0,,2014-11-03,,2014-11-05,E3,Desktop,Chrome,True,COC401,The interactive chart in the insights section collapses unexpectedly on scroll.,12.0,65,1
IPC40308,PC403,Copy issues,0,,2014-09-19,,2014-09-22,E1,Tablet,Chrome,True,COC401,Please rewrite for clarity the tagline in the hero section — consider phrasing that implies urgency.,2.0,43,1
IPC403080,PC403,Design issues,0,,2014-08-27,,2014-08-28,E2,Desktop,Mozilla,True,COC401,The color palette has poor contrast ratios.,5.0,36,1
IPC403081,PC403,Design issues,0,,2014-11-01,,2014-11-03,E2,Desktop,Safari,True,COC401,The logo size feels disconnected from the rest of the site.,2.0,53,1
IPC403082,PC403,Copy issues,0,,2014-02-15,,2014-02-17,E1,Mobile,Chrome,True,COC401,Please make shorter for mobile the main navigation labels — we want it to sound more personal and direct.,5.0,69,0
IPC403083,PC403,Copy issues,0,,2014-03-21,,2014-03-22,E1,Desktop,Mozilla,True,COC401,"Please replace jargon in the Testimonials section intro — let's remove the term 'innovative', it's overused.",5.0,40,0
IPC403084,PC403,Copy issues,0,,2014-01-28,,2014-01-30,E1,Desktop,Safari,True,COC401,Please make more actionable the CTA button label — SEO team suggested including 'digital strategy'.,3.0,43,0
IPC403085,PC403,Copy issues,0,,2014-02-14,,2014-02-15,E1,Tablet,Chrome,True,COC401,Please update to reflect our new tone the newsletter signup copy — SEO team suggested including 'digital strategy'.,3.0,64,0
IPC403086,PC403,Copy issues,0,,2014-03-29,,2014-03-30,E1,Mobile,Chrome,True,COC401,Please emphasize benefits over features the CTA button label — let's test a variation with a stronger call-to-action.,4.0,34,0
IPC403087,PC403,Request change,1,,2014-03-06,,2014-03-08,E2,Desktop,Mozilla,True,COC401,"We'd like to change the imagery used in the About Us section, even though it was previously approved.",7.0,48,0
IPC403088,PC403,Design issues,0,,2014-02-25,,2014-02-27,E2,Tablet,Chrome,True,COC401,The color palette lacks design harmony with the rest of the flow.,3.0,43,0
IPC403089,PC403,Design issues,0,,2014-08-10,,2014-08-13,E2,Tablet,Mozilla,True,COC401,The image usage on About page [186] leads to visual fatigue.,4.0,35,1
IPC40309,PC403,Bug fix,0,,2014-03-19,,2014-03-21,E3,Mobile,Mozilla,True,COC401,The load animation on the homepage overlaps with content when resized.,2.0,38,0
IPC403090,PC403,Copy issues,0,,2014-02-17,,2014-02-19,E1,Desktop,Chrome,True,COC401,Please emphasize benefits over features the Careers page intro — the tone should feel more confident and less promotional.,3.0,63,0
IPC403091,PC403,Copy issues,0,,2014-10-11,,2014-10-14,E1,Tablet,Edge,True,COC401,Please make more actionable the main navigation labels — let's test a variation with a stronger call-to-action.,3.0,47,1
IPC403092,PC403,Design issues,0,,2014-10-10,,2014-10-13,E2,Tablet,Mozilla,True,COC401,The image usage on About page [181] creates confusion for users.,3.0,44,1
IPC403093,PC403,Copy issues,0,,2014-08-31,,2014-09-01,E1,Desktop,Mozilla,True,COC401,Please emphasize benefits over features the Careers page intro — use simpler language for broader understanding.,5.0,29,1
IPC403094,PC403,Design issues,0,,2014-01-18,,2014-01-20,E2,Desktop,Mozilla,True,COC401,The color usage in the footer makes the page feel too dense.,1.0,24,0
IPC403095,PC403,Copy issues,0,,2014-02-26,,2014-03-01,E1,Tablet,Safari,True,COC401,Please refocus the message in the tagline in the hero section — current phrasing doesn't perform well in tests.,4.0,51,0
IPC403096,PC403,Request change,0,,2014-10-16,,2014-10-18,E2,Desktop,Mozilla,True,COC401,"We'd like to change the layout of the Services page, based on updated performance data.",7.0,47,1
IPC403097,PC403,Copy issues,0,,2014-08-20,,2014-08-23,E1,Mobile,Safari,True,COC401,Please revise the form confirmation message — align this with what we say in the sales deck.,3.0,28,1
IPC403098,PC403,Copy issues,0,,2014-06-29,,2014-07-02,E1,Mobile,Mozilla,True,COC401,"Please replace jargon in the blog post summaries — let's remove the term 'innovative', it's overused.",4.0,44,0
IPC403099,PC403,Request change,0,,2014-06-18,,2014-06-19,E2,Tablet,Chrome,True,COC401,"We'd like to change the alignment of content blocks, based on the latest wireframes.",8.0,60,0
IPC50101,PC501,Design issues,0,,2022-03-28,,2022-03-29,E2,Desktop,Chrome,True,COC501,The spacing in the FAQ module [299] undermines trust due to visual inconsistency.,5.0,34,3
IPC501010,PC501,Design issues,0,,2022-04-25,,2022-04-26,E2,Tablet,Mozilla,True,COC501,The structure of the newsletter popup [503] makes the user journey feel fragmented.,5.0,81,4
IPC5010100,PC501,Request change,0,,2021-12-29,,2021-12-30,E2,Desktop,Mozilla,True,COC501,"We'd like to change the visual arrangement of the contact form, to improve consistency with email templates.",7.0,30,1
IPC501011,PC501,Copy issues,0,,2022-04-21,,2022-04-23,E1,Desktop,Chrome,True,COC501,Please replace jargon in the feature highlights under 'Why Choose Us' — it should mention our core differentiator earlier.,3.0,60,4
IPC501012,PC501,Not addressing,0,,2021-12-25,,2021-12-27,E4,Desktop,Chrome,True,COC501,Replace all button icons with emojis. (ref 6503),0.0,38,1
IPC501013,PC501,Not addressing,0,,2022-07-23,,2022-07-26,E4,Desktop,Edge,True,COC501,Can you add a live support chat staffed by our own agents? (ref 5787),0.0,35,5
IPC501014,PC501,Request change,0,,2022-04-22,,2022-04-24,E2,Tablet,Chrome,True,COC501,"We'd like to change the design of the newsletter popup, following feedback from the partner agency.",13.0,73,4
IPC501015,PC501,Copy issues,1,,2021-12-22,,2021-12-25,E1,Desktop,Safari,True,COC501,Please make more actionable the Services overview paragraph — we're pivoting tone to be more conversational.,5.0,34,0
IPC501016,PC501,Copy issues,0,,2021-10-19,,2021-10-22,E1,Mobile,Safari,True,COC501,Please update to reflect our new tone the Careers page intro — align this with what we say in the sales deck.,2.0,30,0
IPC501017,PC501,Design issues,0,,2022-02-08,,2022-02-11,E2,Tablet,Safari,True,COC501,The treatment of brand imagery [681] doesn't align with our brand guidelines.,1.0,25,2
IPC501018,PC501,Request change,0,,2021-09-17,,2021-09-19,E2,Desktop,Chrome,True,COC501,"We'd like to change the title of the Careers section, in preparation for launch event.",8.0,44,0
IPC501019,PC501,Copy issues,0,,2022-02-20,,2022-02-23,E1,Desktop,Chrome,True,COC501,Please update to reflect our new tone the form confirmation message — use simpler language for broader understanding.,4.0,37,2
IPC50102,PC501,Copy issues,0,,2022-06-13,,2022-06-16,E1,Desktop,Safari,True,COC501,Please emphasize benefits over features the About section intro — the tone should feel more confident and less promotional.,4.0,19,4
IPC501020,PC501,Copy issues,0,,2022-02-09,,2022-02-11,E1,Desktop,Chrome,True,COC501,Please remove buzzwords from the tagline in the hero section — use simpler language for broader understanding.,3.0,28,2
IPC501021,PC501,Copy issues,1,,2022-04-24,,2022-04-26,E1,Desktop,Safari,True,COC501,Please simplify the Testimonials section intro — we want it to sound more personal and direct.,3.0,82,4
IPC501022,PC501,Copy issues,0,,2021-12-17,,2021-12-20,E1,Desktop,Chrome,True,COC501,Please remove buzzwords from the blog post summaries — we're pivoting tone to be more conversational.,4.0,25,0
IPC501023,PC501,Copy issues,0,,2022-06-27,,2022-06-29,E1,Desktop,Chrome,True,COC501,Please simplify the About section intro — consider phrasing that implies urgency.,4.0,19,4
IPC501024,PC501,Design issues,0,,2021-12-06,,2021-12-07,E2,Desktop,Safari,True,COC501,The image usage on About page [169] doesn't align with our brand guidelines.,0.0,15,0
IPC501025,PC501,Bug fix,0,,2022-04-08,,2022-04-09,E3,Desktop,Mozilla,True,COC501,The cookie consent modal triggers a page reload without submission.,7.0,46,4
IPC501026,PC501,Copy issues,1,,2021-09-12,,2021-09-15,E1,Desktop,Chrome,True,COC501,Please remove buzzwords from the main navigation labels — it currently duplicates info from another section.,3.0,27,0
IPC501027,PC501,Copy issues,0,,2022-01-05,,2022-01-07,E1,Desktop,Chrome,True,COC501,Please rewrite for clarity the homepage hero title — use simpler language for broader understanding.,4.0,41,1
IPC501028,PC501,Design issues,0,,2022-03-07,,2022-03-10,E2,Desktop,Chrome,True,COC501,The icon usage in contact section isn't engaging enough visually.,9.0,51,3
IPC501029,PC501,Copy issues,0,,2021-09-19,,2021-09-21,E1,Desktop,Edge,True,COC501,Please emphasize benefits over features the About section intro — mobile users are dropping off early on this section.,4.0,48,0
IPC50103,PC501,New item,0,,2022-04-04,,2022-04-06,E3,Tablet,Chrome,True,COC501,"Please add a resource download center, for improved feature discoverability.",8.0,53,4
IPC501030,PC501,Copy issues,0,,2021-12-20,,2021-12-23,E1,Desktop,Mozilla,True,COC501,"Please make shorter for mobile the About section intro — let's remove the term 'innovative', it's overused.",4.0,29,0
IPC501031,PC501,Design issues,0,,2022-02-17,,2022-02-19,E2,Desktop,Safari,True,COC501,The contrast levels in the hero section [323] feels too heavy visually.,4.0,40,2
IPC501032,PC501,Design issues,0,,2022-02-13,,2022-02-15,E2,Mobile,Safari,True,COC501,The tooltip styling isn't engaging enough visually.,4.0,33,2
IPC501033,PC501,Copy issues,0,,2021-09-05,,2021-09-06,E1,Mobile,Safari,True,COC501,Please update to reflect our new tone the Careers page intro — use simpler language for broader understanding.,4.0,4,0
IPC501034,PC501,Copy issues,0,,2021-09-13,,2021-09-14,E1,Desktop,Safari,True,COC501,Please make shorter for mobile the value proposition in the banner — align this with what we say in the sales deck.,6.0,33,0
IPC501035,PC501,Copy issues,0,,2022-01-12,,2022-01-15,E1,Tablet,Mozilla,True,COC501,Please rewrite for clarity the footer legal copy — align this with what we say in the sales deck.,2.0,39,1
IPC501036,PC501,Design issues,0,,2022-07-10,,2022-07-12,E2,Desktop,Chrome,True,COC501,The image usage on About page [191] doesn’t pass accessibility color tests.,4.0,29,4
IPC501037,PC501,Copy issues,0,,2021-12-11,,2021-12-14,E1,Desktop,Edge,True,COC501,Please change wording in the CTA button label — consider phrasing that implies urgency.,3.0,21,0
IPC501038,PC501,Design issues,0,,2021-09-20,,2021-09-22,E2,Desktop,Safari,True,COC501,The illustration on the homepage lacks design harmony with the rest of the flow.,5.0,53,0
IPC501039,PC501,Bug fix,0,,2022-04-29,,2022-04-30,E3,Desktop,Safari,True,COC501,The submit button on the contact form triggers a page reload without submission.,5.0,83,4
IPC50104,PC501,Design issues,0,,2022-02-12,,2022-02-14,E2,Mobile,Chrome,True,COC501,The design consistency across subpages feels disconnected from the rest of the site.,3.0,31,2
IPC501040,PC501,Design issues,0,,2022-07-23,,2022-07-26,E2,Tablet,Chrome,True,COC501,The presentation of numbers/statistics overemphasizes less important elements.,3.0,35,5
IPC501041,PC501,Design issues,0,,2022-07-20,,2022-07-23,E2,Desktop,Safari,True,COC501,The form layout [123] creates cognitive overload.,5.0,32,4
IPC501042,PC501,Design issues,0,,2021-09-26,,2021-09-28,E2,Desktop,Chrome,True,COC501,The tooltip styling is not accessible for users with visual impairments.,5.0,60,0
IPC501043,PC501,Copy issues,0,,2022-04-17,,2022-04-19,E1,Mobile,Safari,True,COC501,Please update to reflect our new tone the Testimonials section intro — it currently duplicates info from another section.,2.0,57,4
IPC501044,PC501,Copy issues,0,,2022-04-09,,2022-04-11,E1,Desktop,Safari,True,COC501,Please optimize for SEO the blog post summaries — we're pivoting tone to be more conversational.,4.0,50,4
IPC501045,PC501,Design issues,1,,2022-03-06,,2022-03-07,E2,Desktop,Edge,True,COC501,The headline alignment [355] feels too heavy visually.,2.0,42,3
IPC501046,PC501,Copy issues,0,,2022-01-18,,2022-01-20,E1,Desktop,Chrome,True,COC501,Please enhance the engagement of the Testimonials section intro — aim for clarity over cleverness.,2.0,39,1
