,Issue ID,Project ID,Classification,Screenshot,Urgency,Input Date,Deadline Theor,Deadline Real,Employee ID,Device ,Browser,Page,Contact ID,Request,Iteraciones,Iteraciones 30 dias,Not addressing historico,Sentiment
3085,IPC701086,PC701,Design issues,1,Medium,2017-05-05,2015-09-08,2017-05-07,E2,Tablet,Chrome,True,COC701,The design of the lead capture form [257] fails to direct the user’s attention properly.,4.0,41,1,Negative
3086,IPC701087,PC701,Copy issues,0,Medium,2017-09-17,2015-09-08,2017-09-19,E1,Desktop,Edge,True,COC701,Please refocus the message in the CTA button label — it should mention our core differentiator earlier.,3.0,46,1,Neutral
3087,IPC701088,PC701,Copy issues,0,Medium,2017-05-15,2015-09-08,2017-05-17,E1,Desktop,Chrome,True,COC701,Please align better with our brand voice in the CTA button label — consider phrasing that implies urgency.,5.0,31,1,Neutral
3088,IPC701089,PC701,Design issues,0,Medium,2017-10-03,2015-09-08,2017-10-06,E2,Desktop,Safari,True,COC701,The color palette [18] doesn't reflect our updated brand values.,0.0,61,1,Negative
3089,IPC70109,PC701,Copy issues,0,Medium,2017-05-22,2015-09-08,2017-05-24,E1,Desktop,Chrome,True,COC701,Please replace jargon in the About section intro — use simpler language for broader understanding.,4.0,29,1,Neutral
3090,IPC701090,PC701,Design issues,0,Low,2017-01-26,2015-09-08,2017-01-29,E2,Desktop,Safari,True,COC701,The design consistency across subpages overemphasizes less important elements.,0.0,17,1,Neutral
3091,IPC701091,PC701,Copy issues,0,Medium,2017-08-02,2015-09-08,2017-08-03,E1,Desktop,Mozilla,True,COC701,Please simplify the main navigation labels — it currently duplicates info from another section.,4.0,23,1,Negative
3092,IPC701092,PC701,Design issues,0,Medium,2017-07-30,2015-09-08,2017-07-31,E2,Desktop,Chrome,True,COC701,The tooltip styling [780] lacks visual appeal.,3.0,19,1,Negative
3093,IPC701093,PC701,Design issues,0,Medium,2017-04-23,2015-09-08,2017-04-25,E2,Desktop,Chrome,True,COC701,The design of the loading animation detracts from the core messaging.,4.0,33,1,Negative
3094,IPC701094,PC701,Copy issues,0,Low,2017-12-13,2015-09-08,2017-12-14,E1,Tablet,Safari,True,COC701,Please change wording in the feature highlights under 'Why Choose Us' — we're pivoting tone to be more conversational.,3.0,19,1,Neutral
3095,IPC701095,PC701,Design issues,0,Medium,2017-04-27,2015-09-08,2017-04-30,E2,Desktop,Safari,True,COC701,The structure of content in modals doesn’t respect the established grid system.,6.0,37,1,Negative
3096,IPC701096,PC701,Copy issues,0,Medium,2017-11-27,2015-09-08,2017-11-29,E1,Desktop,Edge,True,COC701,Please make shorter for mobile the blog post summaries — we're pivoting tone to be more conversational.,5.0,38,1,Neutral
3097,IPC701097,PC701,Design issues,0,Medium,2017-03-03,2015-09-08,2017-03-04,E2,Tablet,Safari,True,COC701,The typography scale [61] lacks design harmony with the rest of the flow.,5.0,54,1,Negative
3098,IPC701098,PC701,Request change,0,Urgent,2017-10-04,2015-09-08,2017-10-06,E2,Desktop,Chrome,True,COC701,"We'd like to change the layout of the Services page, as it no longer matches our tone.",7.0,68,1,Negative
3099,IPC701099,PC701,Request change,0,Medium,2017-10-03,2015-09-08,2017-10-06,E2,Desktop,Edge,True,COC701,"We'd like to change the structure of the Resources section, after validating new layout in prototype testing.",9.0,61,1,Neutral
3100,IPC70201,PC702,Request change,0,Medium,2020-08-11,2015-09-08,2020-08-14,E2,Desktop,Chrome,True,COC701,"We'd like to change the animation on page scroll, because the flow now feels disjointed.",6.0,33,2,Neutral
3101,IPC702010,PC702,Copy issues,0,Medium,2020-09-16,2015-09-08,2020-09-19,E1,Desktop,Safari,True,COC701,Please revise the value proposition in the banner — consider phrasing that implies urgency.,4.0,42,2,Neutral
3102,IPC7020100,PC702,Copy issues,0,Medium,2020-01-19,2015-09-08,2020-01-21,E1,Desktop,Safari,True,COC701,Please highlight user value in the CTA button label — align this with what we say in the sales deck.,5.0,64,1,Positive
3103,IPC702011,PC702,Design issues,0,Medium,2020-01-06,2015-09-08,2020-01-07,E2,Desktop,Mozilla,True,COC701,The structure of content in modals [833] fails to direct the user’s attention properly.,6.0,64,1,Negative
3104,IPC702012,PC702,Request change,0,Medium,2020-02-13,2015-09-08,2020-02-16,E2,Mobile,Chrome,True,COC701,"We'd like to change the font used in the main navigation, due to user feedback we just received.",6.0,41,1,Neutral
3105,IPC702013,PC702,Copy issues,0,Medium,2020-09-15,2015-09-08,2020-09-18,E1,Desktop,Safari,True,COC701,Please enhance the engagement of the homepage hero title — align this with what we say in the sales deck.,4.0,38,2,Positive
3106,IPC702014,PC702,Design issues,1,Medium,2020-05-23,2015-09-08,2020-05-26,E2,Tablet,Chrome,True,COC701,The design of the loading animation [751] doesn’t respect the established grid system.,1.0,12,1,Negative
3107,IPC702015,PC702,Design issues,0,Low,2019-11-24,2015-09-08,2019-11-25,E2,Desktop,Chrome,True,COC701,The illustration on the homepage needs clearer visual structure.,5.0,5,0,Neutral
3108,IPC702016,PC702,Copy issues,0,Medium,2020-04-02,2015-09-08,2020-04-04,E1,Desktop,Safari,True,COC701,Please update to reflect our new tone the newsletter signup copy — use simpler language for broader understanding.,4.0,40,1,Neutral
3109,IPC702017,PC702,Design issues,0,Medium,2020-06-16,2015-09-08,2020-06-18,E2,Desktop,Chrome,True,COC701,The color usage in the footer needs more breathing room.,0.0,56,1,Neutral
3110,IPC702018,PC702,Copy issues,0,Medium,2020-06-23,2015-09-08,2020-06-24,E1,Desktop,Mozilla,True,COC701,Please replace jargon in the Testimonials section intro — the tone should feel more confident and less promotional.,2.0,55,1,Neutral
3111,IPC702019,PC702,Copy issues,0,Medium,2020-04-05,2015-09-08,2020-04-07,E1,Desktop,Safari,True,COC701,Please emphasize benefits over features the form confirmation message — let's test a variation with a stronger call-to-action.,3.0,40,1,Positive
3112,IPC70202,PC702,Copy issues,0,Medium,2020-07-18,2015-09-08,2020-07-21,E1,Desktop,Mozilla,True,COC701,Please update to reflect our new tone the value proposition in the banner — use simpler language for broader understanding.,3.0,33,2,Neutral
3113,IPC702020,PC702,Design issues,0,Medium,2020-05-13,2015-09-08,2020-05-15,E2,Mobile,Chrome,True,COC701,The typographic treatment of headers [981] creates confusion for users.,1.0,20,1,Negative
3114,IPC702021,PC702,Design issues,0,Medium,2020-09-21,2015-09-08,2020-09-23,E2,Desktop,Edge,True,COC701,The logo size [77] doesn't clearly highlight key messages.,4.0,38,2,Negative
3115,IPC702022,PC702,New item,0,Urgent,2020-06-15,2015-09-08,2020-06-16,E3,Desktop,Edge,True,COC701,"Please add a customizable data visualization blocks, following competitor benchmarking.",11.0,56,1,Neutral
3116,IPC702023,PC702,Copy issues,0,Medium,2020-01-03,2015-09-08,2020-01-05,E1,Desktop,Safari,True,COC701,Please enhance the engagement of the feature highlights under 'Why Choose Us' — we want it to sound more personal and direct.,3.0,61,1,Positive
3117,IPC702024,PC702,Copy issues,0,Medium,2020-07-08,2015-09-08,2020-07-11,E1,Desktop,Chrome,True,COC701,Please simplify the form confirmation message — consider phrasing that implies urgency.,3.0,50,1,Neutral
3118,IPC702025,PC702,Design issues,0,Medium,2020-10-22,2015-09-08,2020-10-25,E2,Tablet,Chrome,True,COC701,The tooltip styling has poor contrast ratios.,6.0,34,2,Negative
3119,IPC702026,PC702,Design issues,1,Medium,2019-12-17,2015-09-08,2019-12-20,E2,Mobile,Safari,True,COC701,The design of the loading animation [749] doesn't clearly highlight key messages.,7.0,31,0,Negative
3120,IPC702027,PC702,Design issues,0,Medium,2019-12-09,2015-09-08,2019-12-10,E2,Desktop,Chrome,True,COC701,The divider lines between sections [940] lacks visual appeal.,3.0,11,0,Negative
3121,IPC702028,PC702,Bug fix,1,Urgent,2020-03-13,2015-09-08,2020-03-14,E3,Desktop,Safari,True,COC701,The newsletter popup form is intermittently unresponsive on mobile devices.,6.0,31,1,Negative
3122,IPC702029,PC702,Copy issues,0,Medium,2020-04-16,2015-09-08,2020-04-17,E1,Desktop,Chrome,True,COC701,Please rewrite for clarity the form confirmation message — let's test a variation with a stronger call-to-action.,4.0,28,1,Neutral
3123,IPC70203,PC702,Request change,0,Urgent,2020-01-20,2015-09-08,2020-01-21,E2,Mobile,Chrome,True,COC701,"We'd like to change the positioning of the testimonial module, to reflect updated copy direction.",7.0,70,1,Neutral
3124,IPC702030,PC702,Request change,0,Low,2020-08-18,2015-09-08,2020-08-20,E2,Desktop,Mozilla,True,COC701,"We'd like to change the layout of the Services page, for alignment with latest design tokens.",7.0,33,2,Neutral
3125,IPC702031,PC702,Design issues,0,Medium,2020-08-19,2015-09-08,2020-08-20,E2,Desktop,Chrome,True,COC701,The presentation of numbers/statistics [806] is not accessible for users with visual impairments.,5.0,27,2,Negative
3126,IPC702032,PC702,Copy issues,0,Medium,2020-05-17,2015-09-08,2020-05-20,E1,Desktop,Safari,True,COC701,Please highlight user value in the main navigation labels — let's test a variation with a stronger call-to-action.,2.0,18,1,Neutral
3127,IPC702033,PC702,Design issues,0,Urgent,2020-06-05,2015-09-08,2020-06-08,E2,Desktop,Mozilla,True,COC701,The image usage on About page [189] lacks design harmony with the rest of the flow.,6.0,37,1,Negative
3128,IPC702034,PC702,Copy issues,0,Medium,2020-04-21,2015-09-08,2020-04-22,E1,Desktop,Chrome,True,COC701,Please simplify the Testimonials section intro — consider phrasing that implies urgency.,4.0,32,1,Neutral
3129,IPC702035,PC702,New item,0,Medium,2020-09-07,2015-09-08,2020-09-09,E3,Tablet,Safari,True,COC701,"Please add a case study filter by sector, for better personalization.",8.0,37,2,Neutral
3130,IPC702036,PC702,Design issues,0,Medium,2020-04-21,2015-09-08,2020-04-24,E2,Desktop,Safari,True,COC701,The presentation of numbers/statistics [821] creates confusion for users.,3.0,32,1,Negative
3131,IPC702037,PC702,Copy issues,0,Medium,2020-09-28,2015-09-08,2020-09-29,E1,Tablet,Edge,True,COC701,"Please optimize for SEO the blog post summaries — let's remove the term 'innovative', it's overused.",3.0,41,2,Neutral
3132,IPC702038,PC702,Copy issues,0,Medium,2020-06-24,2015-09-08,2020-06-27,E1,Desktop,Mozilla,True,COC701,Please change wording in the homepage hero title — consider phrasing that implies urgency.,2.0,57,1,Neutral
3133,IPC702039,PC702,Copy issues,1,Medium,2019-12-12,2015-09-08,2019-12-13,E1,Desktop,Edge,True,COC701,Please highlight user value in the About section intro — use simpler language for broader understanding.,5.0,20,0,Positive
3134,IPC70204,PC702,Design issues,0,Medium,2020-09-17,2015-09-08,2020-09-18,E2,Desktop,Chrome,True,COC701,The presentation of numbers/statistics [809] doesn't align with our brand guidelines.,4.0,46,2,Negative
3135,IPC702040,PC702,Copy issues,0,Medium,2020-01-01,2015-09-08,2020-01-02,E1,Desktop,Safari,True,COC701,Please enhance the engagement of the About section intro — let's test a variation with a stronger call-to-action.,4.0,52,1,Positive
3136,IPC702041,PC702,Copy issues,0,Medium,2020-03-16,2015-09-08,2020-03-19,E1,Desktop,Chrome,True,COC701,Please make shorter for mobile the footer legal copy — use simpler language for broader understanding.,4.0,29,1,Neutral
3137,IPC702042,PC702,Copy issues,0,Medium,2020-07-20,2015-09-08,2020-07-22,E1,Desktop,Chrome,True,COC701,Please simplify the feature highlights under 'Why Choose Us' — it currently duplicates info from another section.,2.0,46,2,Neutral
3138,IPC702043,PC702,Design issues,0,Medium,2019-12-12,2015-09-08,2019-12-15,E2,Desktop,Chrome,True,COC701,The contrast levels in the hero section looks outdated compared to competitors.,4.0,20,0,Negative
3139,IPC702044,PC702,Copy issues,0,Medium,2020-05-06,2015-09-08,2020-05-09,E1,Desktop,Chrome,True,COC701,Please enhance the engagement of the value proposition in the banner — the tone should feel more confident and less promotional.,3.0,14,1,Positive
3140,IPC702045,PC702,Design issues,0,Medium,2020-05-12,2015-09-08,2020-05-15,E2,Desktop,Chrome,True,COC701,The design of the call-to-action strip [533] creates confusion for users.,5.0,19,1,Negative
3141,IPC702046,PC702,Request change,0,Medium,2020-08-04,2015-09-08,2020-08-07,E2,Tablet,Safari,True,COC701,"We'd like to change the imagery used in the About Us section, for alignment with latest design tokens.",3.0,30,2,Neutral
3142,IPC702047,PC702,Design issues,0,Medium,2020-06-01,2015-09-08,2020-06-04,E2,Desktop,Mozilla,True,COC701,The spacing around section titles fails to direct the user’s attention properly.,3.0,26,1,Negative
3143,IPC702048,PC702,Request change,0,Medium,2020-03-26,2015-09-08,2020-03-27,E2,Tablet,Chrome,True,COC701,"We'd like to change the download link style in resource hub, for alignment with latest design tokens.",6.0,34,1,Neutral
3144,IPC702049,PC702,Design issues,0,Medium,2020-01-02,2015-09-08,2020-01-03,E2,Tablet,Safari,True,COC701,The padding on Services section [221] lacks design harmony with the rest of the flow.,4.0,56,1,Negative
3145,IPC70205,PC702,Copy issues,0,Medium,2020-04-02,2015-09-08,2020-04-04,E1,Tablet,Chrome,True,COC701,Please replace jargon in the main navigation labels — it should mention our core differentiator earlier.,4.0,40,1,Neutral
3146,IPC702050,PC702,Request change,1,Medium,2020-10-19,2015-09-08,2020-10-20,E2,Desktop,Mozilla,True,COC701,"We'd like to change the sequence of steps in the signup flow, after review with UX team.",6.0,32,2,Neutral
3147,IPC702051,PC702,Copy issues,0,Medium,2020-09-30,2015-09-08,2020-10-01,E1,Desktop,Chrome,True,COC701,Please revise the form confirmation message — consider phrasing that implies urgency.,3.0,44,2,Neutral
3148,IPC702052,PC702,Request change,0,Medium,2020-09-12,2015-09-08,2020-09-15,E2,Desktop,Safari,True,COC701,"We'd like to change the font used in the main navigation, because the flow now feels disjointed.",7.0,38,2,Neutral
3149,IPC702053,PC702,Design issues,0,Medium,2020-06-15,2015-09-08,2020-06-17,E2,Desktop,Safari,True,COC701,The imagery used in the mission statement fails to direct the user’s attention properly.,2.0,56,1,Negative
3150,IPC702054,PC702,Request change,0,Medium,2020-07-19,2015-09-08,2020-07-22,E2,Desktop,Safari,True,COC701,"We'd like to change the layout of the Services page, as requested by new leadership.",9.0,44,2,Neutral
3151,IPC702055,PC702,New item,1,Medium,2020-06-29,2015-09-08,2020-07-01,E3,Desktop,Safari,True,COC701,"Please add a user account dashboard, to address stakeholder concerns.",8.0,57,1,Neutral
3152,IPC702056,PC702,Design issues,0,Urgent,2020-01-23,2015-09-08,2020-01-24,E2,Desktop,Chrome,True,COC701,The design of the lead capture form overemphasizes less important elements.,1.0,71,1,Negative
3153,IPC702057,PC702,Request change,0,Medium,2020-09-07,2015-09-08,2020-09-08,E2,Desktop,Safari,True,COC701,"We'd like to change the positioning of the testimonial module, after validating new layout in prototype testing.",7.0,37,2,Neutral
3154,IPC702058,PC702,Copy issues,0,Medium,2020-01-03,2015-09-08,2020-01-06,E1,Desktop,Edge,True,COC701,Please optimize for SEO the Services overview paragraph — let's test a variation with a stronger call-to-action.,2.0,61,1,Positive
3155,IPC702059,PC702,Design issues,0,Medium,2020-04-30,2015-09-08,2020-05-01,E2,Desktop,Safari,True,COC701,The tooltip styling feels too heavy visually.,0.0,22,1,Negative
3156,IPC70206,PC702,Request change,0,Medium,2020-05-29,2015-09-08,2020-05-31,E2,Desktop,Safari,True,COC701,"We'd like to change the visual arrangement of the contact form, to reduce friction at key touchpoints.",5.0,23,1,Neutral
3157,IPC702060,PC702,Copy issues,0,Medium,2020-05-27,2015-09-08,2020-05-29,E1,Desktop,Chrome,True,COC701,Please make more actionable the Testimonials section intro — mobile users are dropping off early on this section.,4.0,18,1,Neutral
3158,IPC702061,PC702,Design issues,0,Medium,2020-11-01,2015-09-08,2020-11-03,E2,Desktop,Mozilla,True,COC701,The treatment of brand imagery could benefit from a cleaner aesthetic.,6.0,27,2,Neutral
3159,IPC702062,PC702,Copy issues,0,Medium,2020-10-16,2015-09-08,2020-10-17,E1,Mobile,Chrome,True,COC701,Please refocus the message in the homepage hero title — align this with what we say in the sales deck.,4.0,34,2,Neutral
3160,IPC702063,PC702,Copy issues,0,Low,2019-12-05,2015-09-08,2019-12-06,E1,Desktop,Safari,True,COC701,Please emphasize benefits over features the form confirmation message — we're pivoting tone to be more conversational.,3.0,8,0,Positive
3161,IPC702064,PC702,Request change,1,Medium,2020-10-01,2015-09-08,2020-10-02,E2,Desktop,Chrome,True,COC701,"We'd like to change the positioning of the testimonial module, based on updated performance data.",8.0,52,2,Neutral
3162,IPC702065,PC702,Request change,0,Urgent,2020-01-01,2015-09-08,2020-01-04,E2,Mobile,Chrome,True,COC701,"We'd like to change the alignment of content blocks, as we think it now fits better with our narrative.",7.0,52,1,Positive
